frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,dataset_tag,fiedler
raw_qubit,block2_pauli,1,-2.1316159716394534,0.07020953579137057,False,0.031749499998113606,1,True,False,False,100,3,1e-06,0.0,0.0,"[-2.199787354405731, -2.1316159716394534, -2.1316159716394534]","[0.009477542000240646, 0.009888791995763313, 0.009098125003220048]",H4rect_diss,,False
raw_qubit,block2_pauli,2,-2.14450082273509,0.05732468469573382,False,0.03901412500272272,2,True,False,False,100,3,1e-06,0.0,0.0,"[-2.199787354405731, -2.14450082273509, -2.14450082273509]","[0.010040917004516814, 0.016136083999299444, 0.008867625001585111]",H4rect_diss,,False
raw_qubit,block2_pauli,3,-2.1562358411016236,0.04558966632920036,False,0.03836420800507767,3,True,False,False,100,3,1e-06,1.6076029396572267e-13,0.0,"[-2.199787354405731, -2.156235841101463, -2.1562358411016236]","[0.01164250000147149, 0.009391584004333708, 0.013425417004327755]",H4rect_diss,,False
raw_qubit,block2_pauli,4,-2.1792386202178764,0.02258688721294755,False,0.042612083998392336,4,True,False,False,100,3,1e-06,6.1022298325497104e-12,0.0,"[-2.199787354405731, -2.1792386202239786, -2.1792386202178764]","[0.015559459003270604, 0.010992167000949848, 0.012223042002005968]",H4rect_diss,,False
raw_qubit,block2_pauli,5,-2.1997748829866506,0.0020506244441733656,False,0.0334162919971277,5,True,False,False,100,3,1e-06,0.0,0.0,"[-2.199787354405731, -2.1997748829866506, -2.1997748829866506]","[0.009640500000386965, 0.009991499995521735, 0.00879579199681757]",H4rect_diss,,False
raw_qubit,block2_pauli,6,-2.1997806935000614,0.0020448139307625013,False,0.03640175000327872,6,True,False,False,100,3,1e-06,8.881784197001252e-16,0.0,"[-2.199787354405731, -2.1997806935000606, -2.1997806935000614]","[0.011256375000812113, 0.012978667000425048, 0.008700582999153994]",H4rect_diss,,False
raw_qubit,block2_pauli,7,-2.1997873544057325,0.0020381530250914714,False,0.026333125002565794,7,True,False,False,100,2,1e-06,8.881784197001252e-16,0.0,"[-2.1997873544057316, -2.1997873544057325]","[0.01371087499865098, 0.009381832998769823]",H4rect_diss,,False
raw_qubit,block2_pauli,8,-2.1997873544057316,0.0020381530250923596,False,0.021519792004255578,8,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.009101916002691723, 0.009174250000796746]",H4rect_diss,,False
raw_qubit,block2_pauli,9,-2.1997873544057316,0.0020381530250923596,False,0.03207633300189627,9,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.01362166699982481, 0.015090375003637746]",H4rect_diss,,False
raw_qubit,block2_pauli,10,-2.1997873544057316,0.0020381530250923596,False,0.02657941699726507,10,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.014531667002302129, 0.009021124998980667]",H4rect_diss,,False
raw_qubit,block2_pauli,12,-2.1997873544057316,0.0020381530250923596,False,0.03160475000186125,12,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.01418562500475673, 0.009568375004164409]",H4rect_diss,,False
raw_qubit,block2_pauli,14,-2.1997873544057316,0.0020381530250923596,False,0.030309291003504768,14,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.01078208300168626, 0.01621112500288291]",H4rect_diss,,False
raw_qubit,block2_pauli,16,-2.1997873544057316,0.0020381530250923596,False,0.03454420900379773,16,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.011281833998509683, 0.014697083002829459]",H4rect_diss,,False
raw_qubit,block2_pauli,18,-2.1997873544057316,0.0020381530250923596,False,0.02769833400088828,18,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.009248625006875955, 0.014698582999699283]",H4rect_diss,,False
raw_qubit,block2_pauli,20,-2.1997873544057316,0.0020381530250923596,False,0.027911083001527004,20,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.01431395800318569, 0.010443708000821061]",H4rect_diss,,False
raw_qubit,block2_pauli,30,-2.1997873544057316,0.0020381530250923596,False,0.021791749997646548,30,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.009490707998338621, 0.009144874995399732]",H4rect_diss,,False
raw_qubit,block2_pauli,40,-2.1997873544057316,0.0020381530250923596,False,0.026141166999877896,40,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.00821074999839766, 0.01457904099515872]",H4rect_diss,,False
raw_qubit,block2_pauli,50,-2.1997873544057316,0.0020381530250923596,False,0.03314804099500179,50,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.02033491699694423, 0.009575791998940986]",H4rect_diss,,False
raw_qubit,block2_pauli,60,-2.1997873544057316,0.0020381530250923596,False,0.0643244169987156,60,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.04673933300364297, 0.014133416996628512]",H4rect_diss,,False
raw_qubit,block2_pauli,70,-2.1997873544057316,0.0020381530250923596,False,0.022359416005201638,70,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.00951229199563386, 0.008966957997472491]",H4rect_diss,,False
raw_qubit,block2_pauli,80,-2.1997873544057316,0.0020381530250923596,False,0.035508417000528425,80,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.008739208002225496, 0.02346699999907287]",H4rect_diss,,False
raw_qubit,block2_pauli,90,-2.1997873544057316,0.0020381530250923596,False,0.023670040995057207,90,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.010053042002255097, 0.009454582999751437]",H4rect_diss,,False
raw_qubit,block2_pauli,100,-2.1997873544057316,0.0020381530250923596,False,0.03538704200036591,100,True,False,False,100,2,1e-06,0.0,0.0,"[-2.1997873544057316, -2.1997873544057316]","[0.009712625003885478, 0.014133458003925625]",H4rect_diss,,False
HCT_Nover2_Comm,block2_pauli,1,-2.1547325917340068,0.04709291569681717,False,0.0672428750040126,1,True,False,False,100,5,1e-06,5.942048009188738e-07,0.0,"[-2.2018255074023454, -2.154899481191552, -2.154835262879232, -2.154731997529206, -2.1547325917340068]","[0.010658166000212077, 0.006791708001401275, 0.006910541000252124, 0.02907891699578613, 0.011258584003371652]",H4rect_diss,HCT N/2 Comm,False
HCT_Nover2_Comm,block2_pauli,2,-2.201825507426524,4.300115818978156e-12,True,0.05756154199480079,2,True,False,False,100,2,1e-06,2.417666067344726e-11,0.0,"[-2.201825507402347, -2.201825507426524]","[0.03486441700079013, 0.011742583999875933]",H4rect_diss,HCT N/2 Comm,False
HCT_N_Comm,block2_pauli,1,-2.149554937236909,0.05227057019391479,False,0.03251579199422849,1,True,False,False,100,3,1e-06,4.440892098500626e-16,0.0,"[-2.201825507430077, -2.1495549372369087, -2.149554937236909]","[0.008965208995505236, 0.01255295799637679, 0.008231250001699664]",H4rect_diss,HCT N Comm,False
HCT_N_Comm,block2_pauli,2,-2.2018255074198345,1.098943158694965e-11,True,0.020419583001057617,2,True,False,False,100,2,1e-06,1.0244693982031094e-11,0.0,"[-2.201825507430079, -2.2018255074198345]","[0.008719290999579243, 0.008830917002342176]",H4rect_diss,HCT N Comm,False
Pauli_BLISS+HCT_N_Comm,block2_pauli,1,-2.144513672954854,0.05731183447596999,False,0.029103582994139288,1,True,False,False,100,3,1e-06,0.0,0.0,"[-2.201825507422834, -2.144513672954854, -2.144513672954854]","[0.008514958004525397, 0.008796374997473322, 0.00871904099767562]",H4rect_diss,Pauli BLISS+HCT N Comm,False
Pauli_BLISS+HCT_N_Comm,block2_pauli,2,-2.2018255074231172,7.706724147737987e-12,True,0.02227929099899484,2,True,False,False,100,2,1e-06,2.824407374646398e-13,0.0,"[-2.201825507422835, -2.2018255074231172]","[0.009365124999021646, 0.009560708997014444]",H4rect_diss,Pauli BLISS+HCT N Comm,False
BS_Nover2_Comm,block2_pauli,1,-2.1547325917340068,0.04709291569681717,False,0.05572124999889638,1,True,False,False,100,5,1e-06,5.942048009188738e-07,0.0,"[-2.2018255074023454, -2.154899481191552, -2.154835262879232, -2.154731997529206, -2.1547325917340068]","[0.009608374995877966, 0.008566916003474034, 0.013233292003860697, 0.00874758300051326, 0.007757667000987567]",H4rect_diss,BS N/2 Comm,False
