frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,dataset_tag,fiedler
raw_qubit,block2_pauli,1,-1.849443878159009,0.06566267135279413,False,0.027441582999017555,1,True,False,False,100,3,1e-06,0.0,0.0,"[-1.9061792424627724, -1.849443878159009, -1.849443878159009]","[0.008733458002097905, 0.007721917005255818, 0.007164791000832338]",H4rect_corr,,False
raw_qubit,block2_pauli,2,-1.8779775138867874,0.037129035625015794,False,0.03480975000275066,2,True,False,False,100,3,1e-06,2.03591407954562e-07,0.0,"[-1.9061792424627728, -1.8779773102953794, -1.8779775138867874]","[0.00772483300534077, 0.010312375001376495, 0.013183084003685508]",H4rect_corr,,False
raw_qubit,block2_pauli,3,-1.8923030312037326,0.02280351830807059,False,0.03837208399636438,3,True,False,False,100,3,1e-06,2.220446049250313e-16,0.0,"[-1.9061792424627728, -1.8923030312037328, -1.8923030312037326]","[0.011188374999619555, 0.013549084003898315, 0.009579416997439694]",H4rect_corr,,False
raw_qubit,block2_pauli,4,-1.9019918959416808,0.013114653570122314,False,0.03953441699559335,4,True,False,False,100,3,1e-06,8.881784197001252e-16,0.0,"[-1.9061792424627728, -1.90199189594168, -1.9019918959416808]","[0.012212334004289005, 0.009469750002608635, 0.009852208000665996]",H4rect_corr,,False
raw_qubit,block2_pauli,5,-1.904861440047299,0.010245109464504187,False,0.041209333001461346,5,True,False,False,100,3,1e-06,2.573941060290963e-12,0.0,"[-1.9061792424627728, -1.904861440049873, -1.904861440047299]","[0.010535124994930811, 0.01414916700014146, 0.012741458005621098]",H4rect_corr,,False
raw_qubit,block2_pauli,6,-1.9061792424627733,0.008927307049029887,False,0.025820124996243976,6,True,False,False,100,2,1e-06,4.440892098500626e-16,0.0,"[-1.9061792424627728, -1.9061792424627733]","[0.01468108399421908, 0.008320500004629139]",H4rect_corr,,False
raw_qubit,block2_pauli,7,-1.9061792424627726,0.008927307049030553,False,0.026413084000523668,7,True,False,False,100,2,1e-06,2.220446049250313e-16,0.0,"[-1.9061792424627728, -1.9061792424627726]","[0.010422207997180521, 0.008701624996319879]",H4rect_corr,,False
raw_qubit,block2_pauli,8,-1.9061792424627721,0.008927307049030997,False,0.023373000003630295,8,True,False,False,100,2,1e-06,6.661338147750939e-16,0.0,"[-1.9061792424627728, -1.9061792424627721]","[0.01139550000516465, 0.009183833994029555]",H4rect_corr,,False
raw_qubit,block2_pauli,9,-1.9061792424627726,0.008927307049030553,False,0.029608833996462636,9,True,False,False,100,2,1e-06,2.220446049250313e-16,0.0,"[-1.9061792424627728, -1.9061792424627726]","[0.01216437500261236, 0.009973166997951921]",H4rect_corr,,False
raw_qubit,block2_pauli,10,-1.9061792424627726,0.008927307049030553,False,0.02717954100080533,10,True,False,False,100,2,1e-06,2.220446049250313e-16,0.0,"[-1.9061792424627728, -1.9061792424627726]","[0.009378374998050276, 0.014658957996289246]",H4rect_corr,,False
